action;iteration;particle;x;y;fitness;velocity_x;velocity_y
0;32;5;-11.765178;35.501053;5.759446;-1.000000;-1.000000
0;32;6;6.699297;52.388817;4.886931;-1.000000;-1.000000
0;32;8;63.224403;-7.811108;3.772021;1.000000;-1.000000
0;32;9;52.112362;-13.655783;2.933082;1.000000;-1.000000
0;32;10;76.473839;-78.877151;4.867293;-1.000000;-1.000000
0;32;11;-55.976776;10.600269;3.398674;1.000000;-1.000000
0;32;12;-48.573700;-63.481392;6.419103;1.000000;0.885698
0;32;13;46.736782;-58.089676;3.255503;0.484548;-1.000000
0;32;14;33.518024;3.978285;3.972715;-1.000000;-1.000000
0;32;15;25.394976;-34.597176;5.577592;1.000000;-1.000000
0;32;17;77.641968;-24.904308;3.319370;-1.000000;-1.000000
0;32;18;-53.637901;-5.521852;5.626307;0.453301;-1.000000
0;32;19;9.274855;-68.947388;3.424230;1.000000;1.000000
0;32;20;23.800867;-63.991478;2.370183;1.000000;-1.000000
0;32;21;62.824829;-66.013275;2.631447;-1.000000;1.000000
0;32;22;48.263058;-56.932175;3.201443;1.000000;-1.000000
0;32;23;67.944489;24.219757;3.027339;-0.132148;-1.000000
0;32;24;13.655458;-85.428627;4.852553;1.000000;-1.000000
0;32;25;-37.935909;-73.724503;3.443417;1.000000;0.998069
0;32;26;47.306351;37.310318;3.833474;-1.000000;-1.000000
0;32;27;26.589237;-69.011833;3.072381;0.013230;1.000000
0;32;28;32.108391;35.247082;2.999243;-0.336043;-1.000000
0;32;29;21.204519;-63.257477;4.088490;1.000000;1.000000
0;32;30;-10.632877;44.013954;2.666857;1.000000;-1.000000
0;32;31;25.268753;-63.911636;3.388808;1.000000;1.000000
0;32;32;76.124718;-77.988342;1.817453;0.286440;0.000221
0;32;33;50.411781;-67.701820;4.677306;-1.000000;1.000000
0;32;34;41.737576;-5.944410;3.315826;1.000000;-1.000000
0;32;35;-15.635916;-32.798729;4.441541;0.089123;0.299127
0;32;36;58.260292;-37.253738;3.946388;-1.000000;1.000000
0;32;37;-8.294712;-38.036018;2.479731;-1.000000;-1.000000
0;32;38;-57.654297;-62.279102;4.184391;1.000000;1.000000
0;32;39;-15.527111;-46.020473;3.962418;1.000000;1.000000
0;32;40;13.207127;50.396225;4.842167;-1.000000;-1.000000
0;32;41;-3.281543;-14.115469;3.481770;-1.000000;1.000000
0;32;42;31.284172;-36.825397;4.399379;-1.000000;-1.000000
0;32;43;-38.898121;-36.126160;2.736555;1.000000;0.525818
0;32;44;-33.318386;-53.064110;3.011924;-1.000000;-0.004555
0;32;45;-32.694225;-57.152622;3.908915;1.000000;1.000000
0;32;46;-13.975461;-46.088501;1.722076;-0.755506;-1.000000
0;32;47;-12.014833;-20.972458;1.034870;-0.002962;0.010474
0;32;48;-5.302784;50.941292;3.180218;-1.000000;-1.000000
0;33;0;24.021580;-51.898674;1.737680;-0.345694;-1.000000
0;33;1;56.386658;64.847244;4.863325;-1.000000;-1.000000
0;33;2;-44.160828;-56.573074;5.214973;-0.117161;0.593099
0;33;3;-42.506237;-79.323662;5.422027;-1.000000;1.000000
0;33;4;35.810928;-31.950855;3.013034;-1.000000;1.000000
0;33;5;-12.643723;34.501053;6.108955;-0.878545;-1.000000
0;33;6;7.699297;53.388817;4.886931;1.000000;1.000000
0;33;8;64.224403;-8.811108;3.772021;1.000000;-1.000000
0;33;9;53.112362;-14.655783;2.933082;1.000000;-1.000000
0;33;10;75.473839;-77.877151;4.867293;-1.000000;1.000000
0;33;11;-56.976776;9.600269;3.398674;-1.000000;-1.000000
0;33;12;-47.573700;-63.488205;6.760710;1.000000;-0.006812
0;33;13;47.736782;-58.111198;3.018665;1.000000;-0.021522
0;33;14;32.518024;2.978285;3.972715;-1.000000;-1.000000
0;33;15;26.394976;-35.597176;5.577592;1.000000;-1.000000
0;33;16;68.008232;-87.005592;0.489124;0.005007;0.005919
0;33;17;76.641968;-25.904308;3.319370;-1.000000;-1.000000
0;33;18;-53.642418;-6.521852;5.545085;-0.004515;-1.000000
0;33;19;10.274855;-67.947388;3.424230;1.000000;1.000000
0;33;20;22.800867;-63.622284;4.700329;-1.000000;0.369192
0;33;21;61.824829;-66.111084;3.274136;-1.000000;-0.097811
0;33;22;49.263058;-57.932175;3.201443;1.000000;-1.000000
0;33;23;67.902199;23.219757;2.881349;-0.042293;-1.000000
0;33;24;14.655458;-86.124619;3.368356;1.000000;-0.695989
0;33;25;-36.935909;-74.724503;3.443417;1.000000;-1.000000
0;33;26;46.306351;38.310318;3.833474;-1.000000;1.000000
0;33;27;26.501299;-68.011833;4.216856;-0.087939;1.000000
0;33;28;31.108391;34.247082;2.999243;-1.000000;-1.000000
0;33;29;22.204519;-62.257477;4.088490;1.000000;1.000000
0;33;30;-9.632877;43.517048;5.696060;1.000000;-0.496907
0;33;31;26.268753;-64.911636;3.388808;1.000000;-1.000000
0;33;32;76.163788;-77.988197;2.654485;0.039072;0.000145
0;33;33;51.411781;-68.701820;4.677306;1.000000;-1.000000
0;33;34;42.737576;-5.789001;3.898945;1.000000;0.155410
0;33;35;-15.552912;-32.747871;4.884974;0.083004;0.050856
0;33;36;57.260292;-38.253738;3.946388;-1.000000;-1.000000
0;33;37;-9.294712;-39.036018;2.479731;-1.000000;-1.000000
0;33;38;-56.654297;-63.279102;4.184391;1.000000;-1.000000
0;33;39;-14.527111;-45.020473;3.962418;1.000000;1.000000
0;33;40;12.207127;49.396225;4.842167;-1.000000;-1.000000
0;33;41;-2.281543;-15.115469;3.481770;1.000000;-1.000000
0;33;42;32.134911;-37.499413;5.650186;0.850738;-0.674015
0;33;43;-37.898121;-37.126160;2.736555;1.000000;-1.000000
0;33;44;-34.318386;-52.805996;3.962829;-1.000000;0.258115
0;33;45;-33.694225;-56.152622;3.908915;-1.000000;1.000000
0;33;46;-12.975461;-45.088501;1.722076;1.000000;1.000000
0;33;47;-12.013389;-21.021679;0.941672;0.001445;-0.049220
0;33;48;-5.391531;49.941292;4.119226;-0.088746;-1.000000
0;34;0;23.753162;-52.898674;3.087526;-0.268418;-1.000000
0;34;1;57.386658;63.847244;4.863325;1.000000;-1.000000
0;34;2;-45.160828;-57.573074;5.214973;-1.000000;-1.000000
0;34;3;-41.506237;-80.323662;5.422027;1.000000;-1.000000
0;34;4;34.810928;-32.950855;3.013034;-1.000000;-1.000000
0;34;5;-12.300781;33.501053;5.825625;0.342941;-1.000000
0;34;6;6.699297;52.388817;4.886931;-1.000000;-1.000000
0;34;8;65.224403;-9.811108;3.772021;1.000000;-1.000000
0;34;9;54.112362;-15.655783;2.933082;1.000000;-1.000000
0;34;10;75.465836;-77.045464;4.306712;-0.008006;0.831686
0;34;11;-55.976776;10.600269;3.398674;1.000000;1.000000
0;34;12;-46.573700;-64.488205;6.760710;1.000000;-1.000000
0;34;13;47.693333;-59.111198;2.932571;-0.043450;-1.000000
0;34;14;31.518024;1.978285;3.972715;-1.000000;-1.000000
0;34;15;27.394976;-36.597176;5.577592;1.000000;-1.000000
0;34;16;68.008621;-86.990463;0.558822;0.000389;0.015130
0;34;17;75.641968;-26.904308;3.319370;-1.000000;-1.000000
0;34;18;-54.551964;-7.521852;6.319120;-0.909545;-1.000000
0;34;19;9.274855;-67.456055;5.388617;-1.000000;0.491331
0;34;20;21.800867;-64.217041;3.924113;-1.000000;-0.594758
0;34;21;60.824829;-66.913063;3.408593;-1.000000;-0.801975
0;34;22;50.263058;-58.932175;3.201443;1.000000;-1.000000
0;34;23;67.919197;22.219757;2.882019;0.016995;-1.000000
0;34;24;15.655458;-86.613968;4.718043;1.000000;-0.489349
0;34;25;-37.935909;-75.724503;3.443417;-1.000000;-1.000000
0;34;26;45.306351;37.310318;3.833474;-1.000000;-1.000000
0;34;27;25.501299;-68.434296;6.825931;-1.000000;-0.422460
0;34;28;30.108391;33.247082;2.999243;-1.000000;-1.000000
0;34;29;23.204519;-61.257477;4.088490;1.000000;1.000000
0;34;30;-8.632877;42.844223;4.390168;1.000000;-0.672826
0;34;31;27.268753;-65.911636;3.388808;1.000000;-1.000000
0;34;33;50.411781;-68.652611;4.783987;-1.000000;0.049206
0;34;34;41.737576;-6.789001;3.898945;-1.000000;-1.000000
0;34;35;-15.633918;-32.956787;3.179192;-0.081006;-0.208917
0;34;36;56.260292;-37.253738;3.946388;-1.000000;1.000000
0;34;37;-10.294712;-40.036018;2.479731;-1.000000;-1.000000
0;34;38;-55.654297;-64.279099;4.185539;1.000000;-1.000000
0;34;39;-15.236011;-44.321526;3.645416;-0.708900;0.698950
0;34;40;13.207127;48.396225;4.842167;1.000000;-1.000000
0;34;41;-1.281543;-14.246428;4.219325;1.000000;0.869040
0;34;42;31.229553;-38.499413;5.772529;-0.905357;-1.000000
0;34;43;-36.898121;-38.126160;2.736555;1.000000;-1.000000
0;34;44;-35.318386;-51.949924;2.888270;-1.000000;0.856070
0;34;45;-32.694225;-55.152622;3.908915;1.000000;1.000000
0;34;46;-13.471835;-44.088501;4.648680;-0.496374;1.000000
0;34;47;-12.011865;-21.035549;0.871132;0.001524;-0.013870
0;34;48;-6.391531;48.941292;4.119226;-1.000000;-1.000000
0;35;0;23.944557;-53.898674;2.454294;0.191395;-1.000000
0;35;1;58.386658;62.847244;4.863325;1.000000;-1.000000
0;35;2;-44.160828;-58.573074;5.214973;1.000000;-1.000000
0;35;3;-40.506237;-79.726593;5.939901;1.000000;0.597066
0;35;4;33.810928;-31.950855;3.013034;-1.000000;1.000000
0;35;5;-11.300781;32.501053;5.825625;1.000000;-1.000000
0;35;6;7.699297;51.388817;4.886931;1.000000;-1.000000
0;35;8;64.895073;-10.811108;3.281390;-0.329328;-1.000000
0;35;9;55.112362;-16.655783;2.933082;1.000000;-1.000000
0;35;10;74.465836;-78.045464;4.306712;-1.000000;-1.000000
0;35;11;-54.976776;9.600269;3.398674;1.000000;-1.000000
0;35;12;-45.573700;-65.488205;6.760710;1.000000;-1.000000
0;35;13;46.693333;-60.111198;2.932571;-1.000000;-1.000000
0;35;14;31.241745;0.978285;2.670912;-0.276279;-1.000000
0;35;15;28.394976;-37.597176;5.577592;1.000000;-1.000000
0;35;16;68.002510;-86.999062;0.217622;-0.006110;-0.008599
0;35;17;74.641968;-27.904308;3.319370;-1.000000;-1.000000
0;35;18;-53.919758;-8.521852;4.634880;0.632208;-1.000000
0;35;19;10.274855;-68.456055;5.388617;1.000000;-1.000000
0;35;20;21.005974;-64.308174;2.138850;-0.794893;-0.091131
0;35;21;59.824829;-65.913063;3.408593;-1.000000;1.000000
0;35;22;51.263058;-59.932175;3.201443;1.000000;-1.000000
0;35;23;68.018951;21.219757;2.357284;0.099758;-1.000000
0;35;24;16.655458;-85.613968;4.718043;1.000000;1.000000
0;35;25;-36.935909;-76.724503;3.443417;1.000000;-1.000000
0;35;26;44.306351;36.310318;3.833474;-1.000000;-1.000000
0;35;27;24.501299;-67.434296;6.825931;-1.000000;1.000000
0;35;28;29.460400;32.247082;5.218456;-0.647990;-1.000000
0;35;29;24.204519;-60.257477;4.088490;1.000000;1.000000
0;35;30;-7.632877;42.791710;4.236806;1.000000;-0.052513
0;35;31;28.268753;-66.911636;3.388808;1.000000;-1.000000
0;35;32;75.978165;-77.988487;0.874334;-0.188680;-0.000013
0;35;33;49.411781;-69.556198;5.544508;-1.000000;-0.903587
0;35;34;40.747215;-7.789001;3.953878;-0.990360;-1.000000
0;35;35;-15.681395;-33.186729;3.908451;-0.047477;-0.229941
0;35;36;55.260292;-36.690159;3.816557;-1.000000;0.563581
0;35;37;-11.294712;-41.036018;2.479731;-1.000000;-1.000000
0;35;38;-54.654297;-65.279099;4.185539;1.000000;-1.000000
0;35;39;-16.236012;-43.728077;4.059638;-1.000000;0.593450
0;35;40;12.207127;47.396225;4.842167;-1.000000;-1.000000
0;35;41;-0.360926;-15.246428;4.150562;0.920617;-1.000000
0;35;42;30.839085;-37.499413;6.123222;-0.390469;1.000000
0;35;43;-35.898121;-37.318054;3.032751;1.000000;0.808105
0;35;44;-36.318386;-51.337925;3.581856;-1.000000;0.612000
0;35;45;-33.694225;-56.152622;3.908915;-1.000000;-1.000000
0;35;46;-13.779199;-43.088501;2.903236;-0.307364;1.000000
0;35;47;-12.012067;-20.984909;0.731065;-0.000202;0.050641
0;35;48;-7.391531;47.941292;4.119226;-1.000000;-1.000000
0;36;0;24.161024;-54.898674;3.370538;0.216467;-1.000000
0;36;1;59.386658;61.847244;4.863325;1.000000;-1.000000
0;36;2;-44.798595;-57.622974;4.713919;-0.637769;0.950099
0;36;3;-41.506237;-78.726593;5.939901;-1.000000;1.000000
0;36;4;32.810928;-30.950855;3.013034;-1.000000;1.000000
0;36;5;-11.032145;31.501053;4.564177;0.268636;-1.000000
0;36;6;8.699297;50.388817;4.886931;1.000000;-1.000000
0;36;8;65.895073;-11.811108;3.281390;1.000000;-1.000000
0;36;9;56.112362;-17.655783;2.933082;1.000000;-1.000000
0;36;10;75.465836;-77.045464;4.306712;1.000000;1.000000
0;36;11;-53.976776;8.600269;3.398674;1.000000;-1.000000
0;36;12;-44.573700;-64.488205;6.760710;1.000000;1.000000
0;36;13;45.693333;-61.111198;2.932571;-1.000000;-1.000000
0;36;14;30.241745;-0.021715;2.670912;-1.000000;-1.000000
0;36;15;29.086859;-38.597176;3.904746;0.691883;-1.000000
0;36;16;67.998055;-87.005341;0.383151;-0.004459;-0.006276
0;36;17;75.641968;-28.904308;3.319370;1.000000;-1.000000
0;36;18;-53.155544;-9.521852;5.585432;0.764215;-1.000000
0;36;19;9.274855;-67.456055;5.388617;-1.000000;1.000000
0;36;20;22.005974;-63.308174;2.138850;1.000000;1.000000
0;36;21;58.824829;-66.913063;3.408593;-1.000000;-1.000000
0;36;22;52.263058;-60.932175;3.201443;1.000000;-1.000000
0;36;23;68.072792;20.219757;2.698181;0.053837;-1.000000
0;36;24;17.655458;-84.613968;4.718043;1.000000;1.000000
0;36;25;-35.935909;-75.854530;2.969311;1.000000;0.869970
0;36;26;43.306351;35.310318;3.833474;-1.000000;-1.000000
0;36;27;25.258293;-68.434296;4.808044;0.756994;-1.000000
0;36;28;28.460400;31.247082;5.218456;-1.000000;-1.000000
0;36;29;25.204519;-59.257477;4.088490;1.000000;1.000000
0;36;30;-6.632877;43.783794;4.139017;1.000000;0.992084
0;36;31;29.268753;-67.911636;3.388808;1.000000;-1.000000
0;36;32;75.840454;-77.988495;2.479820;-0.137707;-0.000010
0;36;33;50.411781;-68.556198;5.544508;1.000000;1.000000
0;36;34;39.747215;-8.789001;3.953878;-1.000000;-1.000000
0;36;35;-15.581346;-33.197521;4.848617;0.100049;-0.010793
0;36;36;54.260292;-36.302681;3.904902;-1.000000;0.387476
0;36;37;-12.294712;-40.036018;2.479731;-1.000000;1.000000
0;36;38;-53.654297;-64.279099;4.185539;1.000000;1.000000
0;36;39;-17.236012;-42.728077;4.059638;-1.000000;1.000000
0;36;40;11.207127;48.396225;4.842167;-1.000000;1.000000
0;36;41;0.165227;-16.246429;4.358934;0.526153;-1.000000
0;36;42;31.839085;-38.499413;6.123222;1.000000;-1.000000
0;36;43;-34.898121;-38.318054;3.032751;1.000000;-1.000000
0;36;44;-37.318386;-51.742195;3.786699;-1.000000;-0.404271
0;36;45;-32.694225;-55.440243;4.698630;1.000000;0.712378
0;36;46;-13.009447;-42.088501;1.534531;0.769751;1.000000
0;36;47;-12.012410;-20.971001;0.864628;-0.000343;0.013908
0;36;48;-7.977036;46.941292;1.765697;-0.585505;-1.000000
0;37;0;23.966032;-55.898674;1.761652;-0.194993;-1.000000
0;37;1;58.386658;60.847244;4.863325;-1.000000;-1.000000
0;37;2;-43.798595;-58.622974;4.713919;1.000000;-1.000000
0;37;3;-42.506237;-79.726593;5.939901;-1.000000;-1.000000
0;37;4;31.810928;-29.950855;3.013034;-1.000000;1.000000
0;37;5;-11.429382;30.501053;6.871326;-0.397238;-1.000000
0;37;6;7.699297;49.388817;4.886931;-1.000000;-1.000000
0;37;8;66.895073;-12.811108;3.281390;1.000000;-1.000000
0;37;9;57.112362;-18.655783;2.933082;1.000000;-1.000000
0;37;10;76.465836;-76.045464;4.306712;1.000000;1.000000
0;37;11;-52.976776;7.600269;3.398674;1.000000;-1.000000
0;37;12;-43.573700;-64.160248;5.231045;1.000000;0.327958
0;37;13;44.693333;-61.023502;2.463610;-1.000000;0.087696
0;37;14;29.241745;-1.021715;2.670912;-1.000000;-1.000000
0;37;15;30.086859;-39.597176;3.904746;1.000000;-1.000000
0;37;17;76.641968;-29.904308;3.319370;1.000000;-1.000000
0;37;18;-52.155544;-10.521852;5.585432;1.000000;-1.000000
0;37;19;8.274855;-68.456055;5.388617;-1.000000;-1.000000
0;37;20;23.005974;-63.161957;2.557658;1.000000;0.146217
0;37;21;57.824829;-66.900810;3.387774;-1.000000;0.012256
0;37;22;53.263058;-61.932175;3.201443;1.000000;-1.000000
0;37;23;68.077660;19.219757;2.774864;0.004866;-1.000000
0;37;24;18.655458;-85.581329;4.720828;1.000000;-0.967360
0;37;25;-34.935909;-74.917259;2.265628;1.000000;0.937269
0;37;26;42.306351;34.310318;3.833474;-1.000000;-1.000000
0;37;27;24.258293;-69.163239;4.208174;-1.000000;-0.728943
0;37;28;28.704426;30.247082;3.789182;0.244026;-1.000000
0;37;29;26.204519;-58.257477;4.088490;1.000000;1.000000
0;37;30;-7.632877;44.130760;4.011242;-1.000000;0.346966
0;37;31;30.268753;-68.911636;3.388808;1.000000;-1.000000
0;37;32;75.959351;-77.988495;1.043770;0.118897;0.000000
0;37;33;49.411781;-68.411049;5.553570;-1.000000;0.145152
0;37;34;38.747215;-7.789001;3.953878;-1.000000;1.000000
0;37;35;-14.581346;-32.197521;4.848617;1.000000;1.000000
0;37;36;53.260292;-37.302681;3.904902;-1.000000;-1.000000
0;37;37;-13.294712;-41.036018;2.479731;-1.000000;-1.000000
0;37;38;-54.654297;-65.279099;4.185539;-1.000000;-1.000000
0;37;39;-16.868465;-41.728077;3.873310;0.367545;1.000000
0;37;40;12.207127;47.396225;4.842167;1.000000;-1.000000
0;37;41;1.165227;-15.246429;4.359042;1.000000;1.000000
0;37;42;30.839085;-38.157238;4.341916;-1.000000;0.342176
0;37;43;-33.898121;-38.155514;3.293625;1.000000;0.162541
0;37;44;-38.318386;-52.419102;4.725750;-1.000000;-0.676906
0;37;45;-31.694225;-56.440243;4.698630;1.000000;-1.000000
0;37;46;-12.009447;-41.088501;1.534531;1.000000;1.000000
0;37;47;-12.012898;-21.006914;0.612793;-0.000489;-0.035913
0;37;48;-8.977036;45.941292;1.765697;-1.000000;-1.000000
0;38;0;23.924204;-56.898674;2.173702;-0.041827;-1.000000
0;38;1;59.386658;59.847244;4.863325;1.000000;-1.000000
0;38;2;-44.798595;-57.622974;4.713919;-1.000000;1.000000
0;38;3;-43.506237;-78.726593;5.939901;-1.000000;1.000000
0;38;4;30.810928;-28.950855;3.013034;-1.000000;1.000000
0;38;5;-11.437301;29.501053;6.824556;-0.007918;-1.000000
0;38;6;6.699297;48.773491;3.619351;-1.000000;-0.615328
0;38;8;66.677147;-13.811108;3.816615;-0.217926;-1.000000
0;38;9;58.112362;-19.655783;2.933082;1.000000;-1.000000
0;38;10;75.465836;-77.045464;4.306712;-1.000000;-1.000000
0;38;11;-51.976776;6.600269;3.398674;1.000000;-1.000000
0;38;12;-42.573700;-64.365112;5.359634;1.000000;-0.204863
0;38;13;43.693333;-61.461342;5.264460;-1.000000;-0.437841
0;38;14;29.811520;-2.021715;2.649200;0.569775;-1.000000
0;38;15;31.086859;-40.597176;3.904746;1.000000;-1.000000
0;38;16;68.006226;-86.996590;0.494867;0.005275;0.007945
0;38;17;77.641968;-30.904308;3.319370;1.000000;-1.000000
0;38;18;-53.155544;-11.521852;5.585432;-1.000000;-1.000000
0;38;19;7.274855;-67.456055;5.388617;-1.000000;1.000000
0;38;20;22.527601;-63.898251;4.583764;-0.478373;-0.736293
0;38;21;56.824829;-66.715225;4.416342;-1.000000;0.185582
0;38;22;54.263058;-62.932175;3.201443;1.000000;-1.000000
0;38;23;67.999123;18.219757;1.794243;-0.078539;-1.000000
0;38;24;19.655458;-85.687881;3.826968;1.000000;-0.106554
0;38;25;-33.935909;-75.535576;4.572701;1.000000;-0.618319
0;38;26;43.306351;33.310318;3.833474;1.000000;-1.000000
0;38;27;24.251081;-70.163239;4.273726;-0.007212;-1.000000
0;38;28;29.704426;29.247082;3.789182;1.000000;-1.000000
0;38;29;27.204519;-57.257477;4.088490;1.000000;1.000000
0;38;30;-6.632877;43.699688;4.109837;1.000000;-0.431073
0;38;31;31.268753;-69.911636;3.388808;1.000000;-1.000000
0;38;32;76.088028;-77.988480;1.511416;0.128678;0.000012
0;38;33;48.411781;-67.411049;5.553570;-1.000000;1.000000
0;38;34;37.862743;-8.789001;3.631615;-0.884472;-1.000000
0;38;35;-13.581346;-31.197521;4.848617;1.000000;1.000000
0;38;36;52.260292;-38.050655;2.959780;-1.000000;-0.747974
0;38;37;-14.294712;-40.036018;2.479731;-1.000000;1.000000
0;38;38;-53.654297;-66.279099;4.185539;1.000000;-1.000000
0;38;39;-17.868465;-40.728077;3.873310;-1.000000;1.000000
0;38;40;13.207127;48.396225;4.842167;1.000000;1.000000
0;38;41;0.165227;-16.246429;4.359042;-1.000000;-1.000000
0;38;42;31.839085;-39.157238;4.341916;1.000000;-1.000000
0;38;43;-32.898121;-37.867004;2.897035;1.000000;0.288509
0;38;44;-39.318386;-52.277187;4.229592;-1.000000;0.141913
0;38;45;-30.694225;-55.440243;4.698630;1.000000;1.000000
0;38;46;-11.293030;-40.088501;3.214536;0.716417;1.000000
0;38;47;-12.013104;-21.016932;0.877767;-0.000206;-0.010017
0;38;48;-9.977036;44.941292;1.765697;-1.000000;-1.000000
0;39;0;23.924530;-57.898674;2.132634;0.000326;-1.000000
0;39;1;58.386658;60.847244;4.863325;-1.000000;1.000000
0;39;2;-43.798595;-56.994404;2.373985;1.000000;0.628572
0;39;3;-42.506237;-79.726593;5.939901;1.000000;-1.000000
0;39;4;29.810928;-27.950855;3.013034;-1.000000;1.000000
0;39;5;-11.724864;28.501053;6.227268;-0.287564;-1.000000
0;39;6;5.699297;47.773491;3.619351;-1.000000;-1.000000
0;39;8;66.568680;-14.811108;4.930158;-0.108468;-1.000000
0;39;9;59.112362;-20.655783;2.933082;1.000000;-1.000000
0;39;10;76.465836;-76.045464;4.306712;1.000000;1.000000
0;39;11;-50.976776;5.600269;3.398674;1.000000;-1.000000
0;39;12;-41.573700;-64.419151;5.913403;1.000000;-0.054039
0;39;13;42.693333;-61.894279;3.085806;-1.000000;-0.432939
0;39;14;30.811520;-3.021715;2.649200;1.000000;-1.000000
0;39;15;32.086861;-41.597176;3.903935;1.000000;-1.000000
0;39;17;76.641968;-31.904308;3.319370;-1.000000;-1.000000
0;39;18;-54.155544;-12.521852;5.585432;-1.000000;-1.000000
0;39;19;6.802932;-66.456055;5.122499;-0.471922;1.000000
0;39;20;21.527601;-62.898251;4.583764;-1.000000;1.000000
0;39;21;55.824829;-67.137802;4.084627;-1.000000;-0.422580
0;39;22;55.263058;-63.474270;5.488831;1.000000;-0.542096
0;39;23;67.943138;17.219757;2.975146;-0.055984;-1.000000
0;39;24;20.655458;-86.460739;5.159870;1.000000;-0.772856
0;39;25;-32.935909;-76.535576;4.572701;1.000000;-1.000000
0;39;26;44.306351;32.310318;3.833474;1.000000;-1.000000
0;39;27;23.251081;-69.163239;4.273726;-1.000000;1.000000
0;39;28;29.645561;28.247082;4.103098;-0.058864;-1.000000
0;39;29;26.204519;-56.257477;4.088490;-1.000000;1.000000
0;39;30;-5.632877;42.699688;4.109837;1.000000;-1.000000
0;39;31;32.268753;-70.911636;3.388808;1.000000;-1.000000
0;39;32;76.024834;-77.988480;0.787657;-0.063194;0.000001
0;39;33;49.411781;-68.411049;5.553570;1.000000;-1.000000
0;39;34;36.862743;-9.789001;3.631615;-1.000000;-1.000000
0;39;35;-13.344912;-30.197521;3.858263;0.236434;1.000000
0;39;36;51.260292;-38.225288;3.641360;-1.000000;-0.174634
0;39;37;-13.294712;-40.664356;3.563762;1.000000;-0.628338
0;39;38;-52.654297;-65.279099;4.185539;1.000000;1.000000
0;39;39;-18.038097;-41.728077;2.760856;-0.169631;-1.000000
0;39;40;14.207127;47.396225;4.842167;1.000000;-1.000000
0;39;41;-0.834773;-17.246429;4.359042;-1.000000;-1.000000
0;39;42;32.839085;-40.157238;4.341916;1.000000;-1.000000
0;39;43;-31.898121;-37.852646;2.957237;1.000000;0.014359
0;39;44;-40.318386;-52.002583;2.002306;-1.000000;0.274606
0;39;45;-29.694225;-54.440243;4.698630;1.000000;1.000000
0;39;46;-12.293030;-39.088501;3.214536;-1.000000;1.000000
0;39;47;-12.011671;-20.999296;0.397903;0.001433;0.017636
0;39;48;-10.977036;43.941292;1.765697;-1.000000;-1.000000
0;40;0;24.047949;-57.368935;3.180226;0.123419;0.529738
0;40;1;57.386658;59.847244;4.863325;-1.000000;-1.000000
0;40;2;-42.798595;-55.994404;2.373985;1.000000;1.000000
0;40;3;-41.506237;-78.726593;5.939901;1.000000;1.000000
0;40;4;28.810928;-28.950855;3.013034;-1.000000;-1.000000
0;40;5;-12.056916;27.501053;5.182442;-0.332053;-1.000000
0;40;6;4.699297;46.773491;3.619351;-1.000000;-1.000000
0;40;8;66.809563;-15.811108;4.178743;0.240882;-1.000000
0;40;9;58.112362;-21.655783;2.933082;-1.000000;-1.000000
0;40;10;75.465836;-75.045464;4.306712;-1.000000;1.000000
0;40;11;-51.976776;4.600269;3.398674;-1.000000;-1.000000
0;40;12;-40.573700;-64.422386;6.018048;1.000000;-0.003232
0;40;13;41.693333;-61.910805;3.142055;-1.000000;-0.016525
0;40;14;31.811520;-4.021715;2.649200;1.000000;-1.000000
0;40;15;33.086861;-42.597176;3.903935;1.000000;-1.000000
0;40;17;77.641968;-30.904308;3.319370;1.000000;1.000000
0;40;18;-54.224922;-13.521852;5.131835;-0.069377;-1.000000
0;40;19;7.802932;-67.456055;5.122499;1.000000;-1.000000
0;40;20;22.527601;-62.216972;5.255588;1.000000;0.681277
0;40;21;54.824829;-66.137802;4.084627;-1.000000;1.000000
0;40;22;56.263058;-64.474274;5.489728;1.000000;-1.000000
0;40;23;67.942009;16.219757;2.924140;-0.001132;-1.000000
0;40;24;21.655458;-85.460739;5.159870;1.000000;1.000000
0;40;25;-31.935909;-77.056328;2.398737;1.000000;-0.520751
0;40;26;45.306351;31.310318;3.833474;1.000000;-1.000000
0;40;27;24.240095;-68.163239;4.381606;0.989014;1.000000
0;40;28;28.645561;27.247082;4.103098;-1.000000;-1.000000
0;40;29;27.204519;-55.257477;4.088490;1.000000;1.000000
0;40;30;-4.632877;41.699688;4.109837;1.000000;-1.000000
0;40;31;33.268753;-71.911636;3.388808;1.000000;-1.000000
0;40;32;75.978714;-77.988480;0.897170;-0.046122;0.000001
0;40;33;50.411781;-69.411049;5.553570;1.000000;-1.000000
0;40;34;35.862743;-8.789001;3.631615;-1.000000;1.000000
0;40;35;-12.344912;-29.197521;3.858263;1.000000;1.000000
0;40;36;50.260292;-39.225288;3.641360;-1.000000;-1.000000
0;40;37;-12.294712;-41.664356;3.563762;1.000000;-1.000000
0;40;38;-51.654297;-64.279099;4.185539;1.000000;1.000000
0;40;39;-19.038097;-42.728077;2.760856;-1.000000;-1.000000
0;40;40;13.207127;46.396225;4.842167;-1.000000;-1.000000
0;40;41;-1.834773;-16.246429;4.359042;-1.000000;1.000000
0;40;42;31.839085;-41.157238;4.341916;-1.000000;-1.000000
0;40;43;-31.055790;-37.802589;3.279344;0.842332;0.050057
0;40;44;-41.048229;-51.802162;2.983822;-0.729844;0.200420
0;40;45;-28.694225;-53.440243;4.698630;1.000000;1.000000
