action;iteration;particle;x;y;fitness
0;244;46;0.893342;-1.157018;0.986079
0;244;48;0.575850;-0.060104;0.299529
0;245;0;0.003731;-0.001540;0.000016
0;245;3;-0.639927;-1.414587;0.997269
0;245;5;-2.068211;-2.365669;0.009730
0;245;6;-0.003785;0.000115;0.000014
0;245;11;-0.719592;0.728734;0.729293
0;245;22;-2.074856;0.161094;0.759174
0;245;24;-0.000239;0.004628;0.000021
0;245;25;0.607886;1.546385;0.989078
0;245;29;-0.005255;-0.002888;0.000036
0;245;30;-2.065151;-3.800480;0.844509
0;245;31;-2.320962;1.220347;0.249789
0;245;36;0.379609;3.293558;0.040060
0;245;37;-8.273937;-0.713852;0.771518
0;245;38;0.682710;6.070341;0.063362
0;245;42;-2.130418;-0.051130;0.715666
0;245;43;0.487684;-0.049918;0.221815
0;245;44;-0.216139;-0.107976;0.057299
0;245;45;-0.612939;1.606289;0.975306
0;245;46;3.752519;-1.352932;0.559892
0;245;48;0.755415;-0.039192;0.471082
0;246;0;-0.016435;0.002029;0.000274
0;246;3;1.465057;-0.792432;0.988319
0;246;5;4.618478;-2.041709;0.871328
0;246;6;0.023529;-0.000098;0.000554
0;246;11;-1.117167;-0.522779;0.889255
0;246;22;-0.734601;0.397601;0.549749
0;246;25;-0.454124;0.169090;0.217138
0;246;30;-3.620759;-1.877904;0.644614
0;246;31;-1.377514;1.209311;0.929904
0;246;36;0.756318;3.953379;0.594373
0;246;37;0.938288;0.145032;0.660816
0;246;38;-0.830065;2.521021;0.223274
0;246;42;0.609686;-0.001708;0.328012
0;246;43;-0.656314;0.029659;0.373102
0;246;44;0.517486;-0.000961;0.244863
0;246;45;-0.880647;1.526740;0.960823
0;246;46;-1.032353;-1.422537;0.962624
0;246;48;-0.172021;-0.011605;0.029460
0;247;0;-0.004861;0.001519;0.000026
0;247;3;3.355886;1.891078;0.427489
0;247;5;7.472506;1.032036;0.864016
0;247;6;-0.000584;0.000805;0.000001
0;247;11;-0.194394;-0.349294;0.151575
0;247;22;0.436852;0.434528;0.334102
0;247;24;-0.004225;-0.008863;0.000096
0;247;25;-1.107185;0.224761;0.816973
0;247;30;-1.027772;1.627570;0.876956
0;247;31;0.465619;0.517536;0.411325
0;247;36;0.547447;1.344174;0.983767
0;247;37;7.059458;-0.172556;0.493634
0;247;38;-1.010005;-3.650403;0.366227
0;247;42;1.524420;0.028183;0.995568
0;247;43;0.274120;0.068925;0.077855
0;247;44;0.256966;0.059578;0.068042
0;247;45;-0.871983;2.089605;0.590503
0;247;46;-2.971053;-0.491714;0.025483
0;247;48;-0.541959;0.003815;0.266215
0;248;0;0.009927;-0.001110;0.000100
0;248;3;-1.690345;2.064560;0.211911
0;248;5;-6.025103;-0.032780;0.095034
0;248;6;-0.017902;0.001047;0.000322
0;248;11;3.786429;1.187306;0.539912
0;248;22;-2.784367;0.079746;0.127332
0;248;25;-0.339841;2.667447;0.195641
0;248;29;0.005818;-0.002101;0.000038
0;248;30;1.579429;-0.335526;0.995489
0;248;31;-0.968209;1.284639;0.995998
0;248;36;-0.184322;0.853191;0.586898
0;248;37;0.778155;-0.986825;0.903283
0;248;38;-0.559736;-5.975615;0.106019
0;248;42;-0.171282;-0.071167;0.034042
0;248;43;0.305012;0.015665;0.090490
0;248;44;-0.251183;-0.010167;0.061931
0;248;45;-1.521304;2.489917;0.056795
0;248;46;-2.479065;0.163309;0.374709
0;248;48;-0.609396;0.001469;0.327740
0;249;3;-3.155796;-0.143757;0.010132
0;249;5;-4.257734;-1.665413;0.960912
0;249;11;1.027163;1.328628;0.985514
0;249;22;-4.406260;0.134984;0.894865
0;249;24;0.002853;0.002321;0.000014
0;249;25;-0.500578;1.040750;0.835862
0;249;30;0.055149;-2.882141;0.072688
0;249;31;-1.877227;2.020897;0.145302
0;249;36;-0.060103;1.536064;0.996525
0;249;37;-4.988644;-0.503002;0.891842
0;249;38;-0.263399;2.687099;0.187247
0;249;42;-1.200845;-0.094540;0.870685
0;249;43;-0.315828;-0.149890;0.117410
0;249;44;-0.281780;-0.072686;0.082390
0;249;45;-2.322478;1.457182;0.156703
0;249;46;-1.078491;-0.568461;0.880218
0;249;48;0.210210;-0.017570;0.043882
0;250;0;-0.004679;-0.000993;0.000023
0;250;3;3.748794;1.363430;0.559961
0;250;5;9.507910;-1.885541;0.140916
0;250;11;1.132182;-0.303158;0.848306
0;250;22;1.676104;0.191298;0.983803
0;250;24;0.009370;0.010352;0.000195
0;250;25;-1.725851;0.178899;0.970410
0;250;29;-0.009880;0.001213;0.000099
0;250;30;-2.272283;-3.955203;0.958130
0;250;31;-1.566432;2.200089;0.186655
0;250;36;0.946449;2.098153;0.553775
0;250;37;-2.445288;-0.090550;0.410800
0;250;38;-0.564569;5.889894;0.152999
0;250;42;0.689744;0.028532;0.405597
0;250;43;-0.371549;-0.103372;0.141612
0;250;44;-0.024341;-0.006296;0.000633
0;250;45;0.568945;-1.169432;0.927249
0;250;46;1.452641;-1.285367;0.867222
0;250;48;0.529212;-0.010498;0.255105
0;251;3;5.457150;2.675652;0.073673
0;251;5;-1.702251;-0.628930;0.938777
0;251;6;0.007297;0.000199;0.000053
0;251;11;1.180218;0.110593;0.857665
0;251;22;2.623152;0.046870;0.248658
0;251;24;-0.002289;0.005611;0.000037
0;251;25;-0.304381;0.947141;0.702976
0;251;30;-1.703004;1.150413;0.780800
0;251;31;-1.507562;0.462753;0.997484
0;251;36;0.323607;1.380586;0.974924
0;251;37;-0.409100;0.244159;0.210447
0;251;38;-1.172155;2.509897;0.137352
0;251;42;1.337212;0.088108;0.946118
0;251;43;0.054210;0.043362;0.004816
0;251;44;0.164784;0.046371;0.029047
0;251;45;0.629971;1.224565;0.961200
0;251;46;3.555628;-1.738276;0.529837
0;251;48;0.220778;0.000871;0.048001
0;252;3;-2.210234;0.824750;0.497128
0;252;5;-7.280257;0.617700;0.706345
0;252;11;2.674067;0.772654;0.128647
0;252;22;-2.255632;0.056100;0.598200
0;252;24;-0.006316;-0.000745;0.000040
0;252;25;-0.465729;2.255083;0.552857
0;252;29;0.009945;-0.001376;0.000101
0;252;30;0.061425;1.000242;0.709584
0;252;31;-1.412791;1.417759;0.823088
0;252;36;-0.103432;2.538793;0.321777
0;252;37;-0.175718;-0.541018;0.290284
0;252;38;-1.056566;-2.063364;0.537606
0;252;42;0.364610;-0.104284;0.137157
0;252;43;0.337487;0.144549;0.128944
0;252;44;-0.082389;0.007695;0.006838
0;252;45;-2.594743;3.803819;0.968342
0;252;46;2.535551;-0.106738;0.324631
0;252;48;-0.399595;-0.002379;0.151473
0;253;3;-0.892107;0.552965;0.751509
0;253;5;7.979656;0.566609;0.923026
0;253;6;-0.013722;0.000377;0.000189
0;253;11;1.061873;0.547815;0.864161
0;253;22;-3.309395;0.034738;0.038128
0;253;24;0.011180;-0.001212;0.000127
0;253;25;-0.468099;1.032637;0.820046
0;253;30;0.545235;-4.571398;0.968197
0;253;31;-0.317216;2.683940;0.185248
0;253;36;-0.241023;2.305951;0.537244
0;253;37;-3.646140;-0.745441;0.305720
0;253;38;-0.079076;0.496747;0.232514
0;253;42;-1.439344;-0.145062;0.982641
0;253;43;0.097250;0.074252;0.014911
0;253;44;-0.129612;-0.040765;0.018366
0;253;45;-1.195411;-1.276009;0.965904
0;253;46;0.035388;-0.790050;0.505437
0;253;48;-0.331454;-0.007817;0.106041
0;254;3;3.887626;0.190876;0.466372
0;254;5;7.881513;-0.755397;0.939167
0;254;11;0.986470;0.048234;0.696397
0;254;22;-1.237589;0.373204;0.923186
0;254;25;-1.132100;0.739243;0.951271
0;254;30;-2.548907;-2.548722;0.207123
0;254;31;0.717574;-0.329069;0.504026
0;254;36;0.411985;1.339209;0.969648
0;254;37;-3.717367;-0.763109;0.373107
0;254;38;-0.021671;5.361619;0.627040
0;254;42;-0.700020;-0.075271;0.419095
0;254;43;-0.142703;-0.043040;0.022074
0;254;44;0.070298;-0.024760;0.005550
0;254;45;0.033054;1.496427;0.992325
0;254;46;0.133081;-1.176805;0.856915
0;254;48;0.197844;-0.019379;0.039037
0;255;3;1.008645;1.519481;0.934456
0;255;5;3.219318;-1.306731;0.116066
0;255;6;0.013569;0.000717;0.000185
0;255;11;3.109468;0.875006;0.017949
0;255;22;-1.872141;0.477051;0.872347
0;255;24;-0.015918;0.003456;0.000266
0;255;25;-1.480584;2.821576;0.011971
0;255;29;-0.007746;0.000654;0.000060
0;255;30;-1.414454;3.049319;0.057597
0;255;31;-0.990806;-0.630838;0.850095
0;255;36;0.586313;-0.693622;0.621396
0;255;37;0.126622;-0.173541;0.045486
0;255;38;-0.575109;3.338304;0.069196
0;255;42;0.815930;0.052254;0.532138
0;255;43;-0.123212;0.007921;0.015181
0;255;44;-0.011484;0.026527;0.000836
0;255;45;0.337771;2.834447;0.086940
0;255;46;2.053121;-1.599940;0.266356
0;255;48;0.266231;-0.024609;0.069859
0;256;3;-1.392971;1.525097;0.772265
0;256;5;-2.582993;-1.681396;0.012842
0;256;11;0.030895;0.672936;0.389275
0;256;22;-2.564354;-0.016855;0.300385
0;256;25;-1.136795;4.201398;0.862111
0;256;30;-0.277786;-2.150831;0.681425
0;256;31;-3.356858;3.378677;0.975641
0;256;36;0.218938;1.814226;0.932698
0;256;37;-0.643202;-0.279377;0.416337
0;256;38;-0.895091;-1.710450;0.873311
0;256;42;0.485150;-0.064878;0.221181
0;256;43;0.008898;0.073062;0.005413
0;256;44;-0.058418;0.030587;0.004346
0;256;45;-0.399836;0.167213;0.176482
0;256;46;3.645184;-0.068003;0.240362
0;256;48;-0.273930;-0.001512;0.073246
0;257;3;2.753560;0.629504;0.103515
0;257;5;-3.731925;-0.591981;0.357851
0;257;6;-0.006866;-0.000125;0.000047
0;257;11;2.133639;0.332486;0.689986
0;257;22;0.222343;-0.087962;0.056143
0;257;24;0.003710;0.000801;0.000014
0;257;25;-0.723039;1.678487;0.932597
0;257;30;-0.639311;-2.962717;0.021041
0;257;31;-2.287671;0.495100;0.515390
0;257;36;0.184087;4.382161;0.882363
0;257;37;-4.390868;-0.785912;0.921032
0;257;38;-0.322087;-2.884137;0.063665
0;257;42;-0.214270;-0.067486;0.049668
0;257;43;0.164082;0.044706;0.028671
0;257;44;0.019825;-0.038716;0.001893
0;257;45;-1.885085;-0.279433;0.889149
0;257;46;-0.549042;-0.535471;0.481554
0;257;48;-0.504265;0.006113;0.233614
0;258;3;2.600339;0.282172;0.255431
0;258;5;2.843852;0.499764;0.070412
0;258;6;-0.017298;0.000404;0.000300
0;258;11;3.553376;-0.055529;0.168929
0;258;22;-0.295786;0.468104;0.276664
0;258;24;0.011632;-0.002283;0.000141
0;258;25;-0.137200;-1.436045;0.981645
0;258;30;-1.921238;1.789192;0.247170
0;258;31;-0.753803;-1.534847;0.977958
0;258;36;0.396140;-0.521996;0.371467
0;258;37;-0.730156;-0.154283;0.460963
0;258;38;-0.368972;1.394500;0.981621
0;258;42;-0.502375;0.043722;0.233591
0;258;43;0.061800;-0.016247;0.004082
0;258;44;0.065194;-0.065785;0.008562
0;258;45;-2.830586;-0.194584;0.096316
0;258;46;0.970289;-1.402481;0.979198
0;258;48;-0.099598;-0.019788;0.010286
0;259;3;1.146020;1.988026;0.560707
0;259;5;3.891775;-0.327214;0.479163
0;259;11;2.496165;0.830438;0.242671
0;259;22;-2.243994;0.771852;0.483358
0;259;24;-0.006902;0.000099;0.000048
0;259;25;0.314046;0.656468;0.442509
0;259;30;-1.323449;1.781190;0.634114
0;259;31;0.096095;1.586960;0.997120
0;259;36;0.274293;-2.868104;0.073402
0;259;37;-0.021939;-0.104785;0.011429
0;259;38;-0.402336;4.680827;0.978442
0;259;42;-0.059552;0.003142;0.003556
0;259;43;-0.027743;-0.059673;0.004329
0;259;44;0.004374;0.055008;0.003045
0;259;45;-0.208287;3.028122;0.020143
0;259;46;0.927252;-0.720852;0.850026
0;259;48;0.463204;-0.039280;0.201105
0;260;3;0.990227;2.752562;0.053744
0;260;5;1.250579;-1.293300;0.945909
0;260;11;0.047567;1.073925;0.773029
0;260;22;-2.460598;-0.007519;0.397586
0;260;25;-0.155407;4.840931;0.961043
0;260;30;0.929408;-3.831504;0.515148
0;260;31;-2.085469;2.105485;0.039512
0;260;36;0.385776;1.839639;0.904737
0;260;37;-3.119518;-0.307510;0.009730
0;260;38;-0.314659;-1.598731;0.993943
0;260;42;0.333422;-0.041453;0.108792
0;260;43;-0.010914;-0.004331;0.000138
0;260;44;-0.059059;0.097292;0.012910
0;260;45;1.063554;4.492895;0.970660
0;260;46;2.884503;-0.833734;0.027755
0;260;48;0.581718;0.011441;0.302144
0;261;3;0.856642;0.428080;0.668553
0;261;5;0.018016;-0.317633;0.097928
0;261;11;1.927282;1.029145;0.666421
0;261;22;-0.818335;-0.293742;0.583537
0;261;24;0.008249;0.004364;0.000087
0;261;25;-1.088518;3.052057;0.019859
0;261;30;0.231587;-1.919655;0.871284
0;261;31;-0.952160;0.752917;0.876815
0;261;36;0.109618;5.285646;0.693811
0;261;37;-4.009026;-0.838193;0.660120
0;261;38;-0.132168;-0.622726;0.353504
0;261;42;0.173836;-0.056797;0.033105
0;261;43;0.002124;0.036676;0.001350
0;261;44;-0.011205;0.073793;0.005566
0;261;45;-3.588886;0.220037;0.200166
0;261;46;0.655689;-0.888786;0.797133
0;261;48;0.312890;0.026888;0.095503
0;262;3;0.803042;1.288599;0.994966
0;262;5;0.025213;0.388222;0.143977
0;262;11;2.755193;0.011133;0.147379
0;262;22;0.736211;0.369083;0.538059
0;262;25;-0.392363;0.129165;0.161261
0;262;30;-0.956969;1.422032;0.976813
0;262;31;0.805445;1.589170;0.953322
0;262;36;-0.135489;2.460867;0.393743
0;262;37;-2.189796;0.190814;0.653987
0;262;38;-0.554931;5.766469;0.239341
0;262;42;-0.140564;-0.025847;0.020307
0;262;43;-0.000309;0.001280;0.000002
0;262;44;0.033195;-0.109855;0.013125
0;262;45;-4.090256;-1.647446;0.895536
0;262;46;-1.175974;-1.051555;0.997475
0;262;48;-0.225942;-0.021729;0.050690
0;263;3;0.483615;2.417695;0.392784
0;263;5;0.688414;-1.169523;0.953350
0;263;11;3.148021;-0.279595;0.010188
0;263;22;-0.333753;0.226704;0.154255
0;263;24;-0.012360;-0.001038;0.000154
0;263;25;-0.574336;-0.651798;0.582827
0;263;30;-1.824265;0.002414;0.934222
0;263;31;-0.411177;1.902594;0.862599
0;263;36;0.673800;0.847395;0.779376
0;263;37;-1.609921;0.308564;0.992674
0;263;38;-0.846493;7.197698;0.657915
0;263;42;-0.179281;-0.007597;0.031886
0;263;43;-0.002011;-0.025352;0.000647
0;263;44;0.022278;-0.131148;0.017609
0;263;45;-1.335336;4.376029;0.961771
0;263;46;2.874731;-0.336102;0.067193
0;263;48;-0.485562;-0.057676;0.220772
0;264;3;0.136035;1.519560;0.995652
0;264;5;1.737067;-2.053323;0.195243
0;264;11;-0.834509;-0.253258;0.586130
0;264;22;-3.662470;0.165591;0.257448
0;264;25;-0.480717;1.350176;0.979216
0;264;30;-0.445025;-1.787913;0.925102
0;264;31;-2.900384;0.260232;0.059284
0;264;36;1.163468;-0.104863;0.845531
0;264;37;0.049531;-0.411741;0.162464
0;264;38;0.002879;-8.374252;0.720819
0;264;42;-0.007303;0.001321;0.000055
0;264;43;-0.000224;-0.042677;0.001822
0;264;44;0.001450;-0.060660;0.003681
0;264;45;1.849850;6.358922;0.142816
0;264;46;5.496700;-1.430193;0.333008
0;264;48;-0.300436;-0.030082;0.088505
0;265;3;-0.184435;-0.799470;0.534995
0;265;5;2.349466;-0.288322;0.489226
0;265;11;-1.034035;0.228256;0.759507
0;265;22;-2.119910;0.075905;0.724353
0;265;24;0.008568;0.002933;0.000082
0;265;25;-0.572327;2.421843;0.370790
0;265;30;-0.477588;-3.176199;0.014994
0;265;31;-3.179456;0.221575;0.012039
0;265;36;0.493338;3.135812;0.010980
0;265;37;-2.801357;-0.894947;0.047622
0;265;38;-0.977899;-3.241882;0.068581
0;265;42;0.122396;0.006086;0.014957
0;265;43;0.001336;0.014913;0.000224
0;265;44;-0.040168;0.076971;0.007527
0;265;45;0.854356;-2.369837;0.341939
0;265;46;3.073562;-0.153838;0.013375
0;265;48;0.586680;0.012047;0.306719
0;266;3;0.346773;-0.898941;0.674043
0;266;5;2.297364;0.013828;0.558039
0;266;11;2.912743;0.297091;0.052694
0;266;22;1.560024;0.002115;0.997460
0;266;25;-0.505880;-0.135981;0.250344
0;266;30;-2.253802;-0.329559;0.577300
0;266;31;-2.284699;3.471313;0.713385
0;266;36;-0.597966;2.274209;0.504635
0;266;37;-2.693092;-0.524274;0.155383
0;266;38;-1.140465;5.166349;0.690382
0;266;42;-0.051959;0.006944;0.002748
0;266;43;0.000172;0.042254;0.001786
0;266;44;-0.061620;0.054711;0.006782
0;266;45;-4.234261;-3.044689;0.753728
0;266;46;-2.563545;-0.793225;0.199942
0;266;48;0.511229;0.007015;0.239543
0;267;3;2.381641;2.333830;0.046891
0;267;5;1.272251;-1.068653;0.989088
0;267;11;5.277049;0.425202;0.687401
0;267;22;-3.713362;0.228836;0.304688
0;267;25;-0.500635;1.840541;0.888075
0;267;30;-3.347598;1.596061;0.294201
0;267;31;0.863285;1.889914;0.762008
0;267;36;0.574905;-0.627908;0.565658
0;267;37;-2.721007;0.208952;0.165773
0;267;38;-1.127645;4.707541;0.961730
0;267;42;-0.131738;-0.002538;0.017278
0;267;43;-0.000942;-0.001986;0.000005
0;267;44;-0.026587;-0.057301;0.003989
0;267;45;-4.122427;5.416430;0.271639
0;267;46;-5.206526;-1.085192;0.666023
0;267;48;-0.099135;-0.002954;0.009814
0;268;3;1.618727;4.590176;0.954428
0;268;5;2.596107;-0.497997;0.232054
0;268;11;3.996340;1.036343;0.689605
0;268;22;-4.684770;0.164388;0.978144
0;268;25;-0.764215;0.948389;0.879472
0;268;30;-1.331283;-0.280388;0.954734
0;268;31;0.137304;-0.186639;0.052781
0;268;36;1.055845;1.255406;0.992512
0;268;37;-1.200333;0.379859;0.904612
0;268;38;0.116864;3.775427;0.356595
0;268;42;-0.041559;-0.004334;0.001747
0;268;43;-0.000001;-0.031447;0.000990
0;268;44;0.015930;-0.088451;0.008064
0;268;45;-0.775004;2.194438;0.528597
0;268;46;-3.083555;-0.662199;0.009948
0;268;48;-0.443175;-0.027311;0.184654
0;269;3;-0.436404;-1.849169;0.892664
0;269;5;0.684265;0.308687;0.465340
0;269;11;1.379676;-0.148129;0.965022
0;269;22;-0.110129;0.002685;0.012098
0;269;25;-0.977467;0.738063;0.883847
0;269;30;0.007874;-2.905959;0.061928
0;269;31;-0.781348;1.909978;0.773826
0;269;36;0.075301;3.071885;0.013946
0;269;37;0.369209;-0.233786;0.179242
0;269;38;-0.489565;2.577951;0.248274
0;269;42;0.106312;0.003292;0.011282
0;269;44;-0.002145;0.079886;0.006379
0;269;45;1.578873;-0.443586;0.992565
0;269;46;-1.474012;-0.098436;0.989146
0;269;48;-0.596637;-0.007636;0.315867
0;270;3;-1.731414;-2.875023;0.055393
0;270;5;0.443508;0.424386;0.331917
0;270;11;-1.272648;-0.038944;0.912706
0;270;22;1.249373;0.041770;0.899365
0;270;25;-0.562445;1.494764;0.996772
0;270;30;0.773196;-3.227812;0.041350
0;270;31;-1.375311;3.317003;0.196468
0;270;36;-0.322069;2.208889;0.621470
0;270;37;-2.062072;-0.921468;0.596000
0;270;38;-0.905978;-1.053857;0.965779
0;270;42;0.069828;0.007604;0.004931
0;270;43;-0.000471;0.008630;0.000075
0;270;44;-0.031916;0.139120;0.020254
0;270;45;-2.859234;1.351619;0.010287
0;270;46;-1.138647;-0.146003;0.830748
0;270;48;-0.279449;-0.010643;0.076254
0;271;3;0.909196;3.227634;0.054214
0;271;5;1.247708;0.130879;0.902014
0;271;11;1.663722;1.093812;0.830892
0;271;22;-4.372458;0.162218;0.876173
0;271;25;-1.025533;1.041815;0.986104
0;271;30;-3.061707;1.446663;0.068636
0;271;31;-1.267319;-0.726483;0.985869
0;271;36;-0.082287;1.025742;0.733617
0;271;37;-2.748986;-1.056582;0.046045
0;271;38;-0.080935;-2.190498;0.659727
0;271;42;-0.073630;0.002293;0.005422
0;271;43;-0.000858;0.023057;0.000533
0;271;44;-0.006619;-0.084324;0.007144
0;271;45;-2.265561;2.574856;0.090412
0;271;46;-2.471613;-0.149441;0.382657
0;271;48;0.190214;-0.011566;0.035911
0;272;3;3.398030;3.922597;0.773971
0;272;5;2.153373;-0.437055;0.654756
0;272;11;3.562963;1.737653;0.535943
0;272;22;-1.776352;0.255240;0.947855
0;272;25;-0.617388;2.174136;0.594540
0;272;30;-3.987019;0.307860;0.569411
0;272;31;-1.161126;-2.931484;0.009925
0;272;36;0.605772;-0.304776;0.393642
0;272;37;-0.284865;0.920578;0.674171
0;272;38;0.464920;4.586597;0.969409
0;272;42;-0.130988;-0.004471;0.017096
0;272;44;-0.000645;-0.028756;0.000828
0;272;45;0.119714;1.868753;0.908784
0;272;46;-1.317074;-0.670219;0.989236
0;272;48;0.265994;-0.023569;0.069691
0;273;3;0.909594;1.707473;0.870579
0;273;5;1.058275;-1.273297;0.990124
0;273;11;3.274292;1.037081;0.093085
0;273;22;0.816645;0.140940;0.543206
0;273;25;-0.828011;0.719007;0.790811
0;273;30;-1.356624;-1.825633;0.580493
0;273;31;0.299727;4.344738;0.863733
0;273;36;0.350662;2.706439;0.165742
0;273;37;1.510805;0.248744;0.996100
0;273;38;-0.265560;8.121168;0.876685
0;273;42;0.037672;-0.000840;0.001421
0;273;43;0.000275;-0.022326;0.000499
0;273;44;-0.002071;0.060610;0.003677
0;273;45;-0.439058;0.301098;0.257783
0;273;46;0.199321;-0.960676;0.690410
0;273;48;0.080110;-0.003327;0.006421
0;274;3;-0.304239;0.075587;0.095177
0;274;5;-0.110998;-1.336417;0.946517
0;274;11;1.384846;-0.270512;0.972803
0;274;22;-1.032369;-0.060632;0.738105
0;274;25;-0.828830;0.889388;0.878012
0;274;30;0.325089;-1.748908;0.954448
0;274;31;-1.803024;3.641326;0.630260
0;274;36;-0.090170;1.027817;0.736015
0;274;37;-1.161178;-1.215347;0.985182
0;274;38;-1.661127;2.400931;0.056095
0;274;42;0.050866;0.004779;0.002611
0;274;44;-0.019011;-0.007485;0.000418
0;274;45;-3.196940;-0.609868;0.022876
0;274;46;-3.539754;0.047969;0.159159
0;274;48;-0.233243;-0.006836;0.053516
0;275;3;1.822825;1.021706;0.751906
0;275;5;2.970526;0.404647;0.028994
0;275;11;0.983339;0.425828;0.770190
0;275;22;-2.548876;0.195077;0.307688
0;275;25;-1.122955;2.663884;0.068779
0;275;30;0.175151;-1.413695;0.976814
0;275;31;-1.356191;-2.201109;0.281694
0;275;36;0.536645;0.375962;0.371414
0;275;37;-3.408439;-0.747069;0.125318
0;275;38;-0.236368;-4.127089;0.694312
0;275;42;0.036522;0.002232;0.001340
0;275;43;-0.000451;0.038460;0.001480
0;275;44;-0.024666;-0.056850;0.003839
0;275;45;-4.246643;2.122152;0.977032
0;275;46;-1.790762;0.289073;0.939141
0;275;48;0.155164;-0.026073;0.024576
0;276;3;1.121679;1.079439;0.997388
0;276;5;4.148120;-0.055195;0.707132
0;276;11;0.293765;0.958364;0.709810
0;276;22;-0.320154;0.187295;0.131485
0;276;25;-0.376924;3.984657;0.572816
0;276;30;-1.935538;0.670534;0.786316
0;276;31;-1.061410;0.309700;0.798086
0;276;36;0.483588;0.623147;0.503375
0;276;37;-2.701445;-0.000108;0.186136
0;276;38;-0.091467;-2.232955;0.618987
0;276;42;-0.080318;-0.001935;0.006447
0;276;44;-0.000657;-0.042890;0.001841
0;276;45;-0.429163;3.208709;0.019258
0;276;46;-1.493946;-0.844409;0.976234
0;276;48;0.165044;-0.012172;0.027165
0;277;3;0.933841;1.465312;0.969599
0;277;5;-2.343764;-1.725109;0.060079
0;277;11;3.198977;1.158914;0.076372
0;277;22;0.181319;0.171689;0.061123
0;277;25;-0.916795;-0.565523;0.774868
0;277;30;-3.150601;1.334332;0.086077
0;277;31;-0.662186;3.354339;0.084805
0;277;36;0.034160;3.654808;0.247977
0;277;37;-0.673858;-0.008844;0.389540
0;277;38;-1.455145;6.648129;0.270641
0;277;42;0.040181;-0.000408;0.001615
0;277;43;-0.000313;-0.027414;0.000752
0;277;44;-0.002604;0.033553;0.001133
0;277;45;1.607749;1.589164;0.594052
0;277;46;-1.403016;-1.162711;0.935230
0;277;48;0.050393;0.006734;0.002585
0;278;3;0.498451;0.562393;0.466157
0;278;5;-3.019490;0.226936;0.021658
0;278;11;4.329509;0.703049;0.882475
0;278;22;-2.609043;0.094538;0.259584
0;278;25;-1.060539;-2.309120;0.321666
0;278;30;-2.105468;-0.356603;0.711705
0;278;31;-0.912732;2.594650;0.150614
0;278;36;-0.063482;0.086335;0.011451
0;278;37;-1.518111;-0.866107;0.966143
0;278;38;-0.815222;2.679662;0.117657
0;278;42;0.101149;0.003149;0.010216
0;278;43;0.000045;-0.045216;0.002045
0;278;45;1.017892;-0.869802;0.945583
0;278;46;-0.427720;-0.120879;0.185009
0;278;48;-0.161471;-0.006732;0.025916
0;279;3;-0.279574;0.658948;0.430700
0;279;5;4.293851;0.912374;0.884484
0;279;11;-2.848112;-0.417096;0.074717
0;279;22;-2.799778;-0.064266;0.117908
0;279;25;-0.173821;-1.027500;0.745039
0;279;30;-1.282870;-2.084341;0.410284
0;279;31;-0.389948;-0.656388;0.478116
0;279;36;0.523562;-0.949430;0.780689
0;279;37;-1.637156;-0.255770;0.989891
0;279;38;0.712048;-0.723415;0.721213
0;279;42;-0.051308;0.004268;0.002651
0;279;43;0.000015;0.032109;0.001032
0;279;44;-0.024584;-0.032153;0.001639
0;279;45;-4.162783;1.641787;0.927340
0;279;46;-2.721641;0.681880;0.114697
0;279;48;0.087210;-0.020314;0.008005
0;280;3;2.508489;0.970983;0.194987
0;280;5;2.069073;-0.734408;0.656388
0;280;11;-2.998744;-0.801392;0.010884
0;280;22;-1.476145;-0.092230;0.989458
0;280;25;0.166159;1.327243;0.945006
0;280;30;-1.916400;-1.657015;0.328656
0;280;31;-1.996439;-1.841057;0.175453
0;280;36;0.816961;4.647939;0.978407
0;280;37;-1.751629;0.507430;0.934522
0;280;38;-0.068908;2.182012;0.668052
0;280;42;-0.059462;-0.001478;0.003537
0;280;43;-0.000379;0.052058;0.002710
0;280;44;-0.034595;-0.059260;0.004706
0;280;45;-2.776703;4.109662;0.919161
0;280;46;-1.841809;-0.626721;0.863279
0;280;48;0.208732;-0.037672;0.044358
0;281;3;3.979843;1.014121;0.670366
0;281;5;-0.838102;-1.562149;0.956881
0;281;11;5.709404;0.302870;0.300602
0;281;22;0.541414;0.114870;0.276433
0;281;25;-1.140316;3.852816;0.587676
0;281;30;-1.133613;-0.265817;0.842778
0;281;31;-2.827833;-0.118867;0.100226
0;281;36;-0.154334;5.388103;0.600712
0;281;37;-2.702163;-0.015579;0.185560
0;281;38;-1.999800;4.337121;0.974089
0;281;42;0.057142;-0.002714;0.003272
0;281;43;-0.000239;0.011092;0.000123
0;281;44;0.006070;-0.008006;0.000101
0;281;45;-0.456869;-1.928603;0.837588
0;281;46;-2.049145;-1.365674;0.395731
0;281;48;-0.205804;0.004830;0.041822
0;282;3;-1.312125;1.094675;0.978279
0;282;5;-1.873535;-0.988157;0.727105
0;282;11;1.678787;1.366394;0.685229
0;282;22;0.979159;0.239534;0.714913
0;282;25;-1.378908;0.722432;0.997388
0;282;30;0.513544;-0.921154;0.755843
0;282;31;-2.706620;1.875004;0.032825
0;282;36;-0.157455;-2.506652;0.349002
0;282;37;-1.658534;-0.889273;0.903435
0;282;38;-2.937416;0.922386;0.013206
0;282;42;0.032651;-0.000872;0.001068
0;282;43;0.000145;-0.042024;0.001767
